Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Father's occupation,Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 2nd sem (credited),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP,target
0,8,1,13,1,0,140.0,0,26,9,130.2,1,0,1,1,0,22.0,0,11,12.6,12.7,3.7,-1.7,2
0,7,4,10,1,0,130.0,12,0,5,130.0,1,0,1,1,0,18.0,0,7,11.25,16.2,0.3,-0.92,0
0,6,2,9,1,0,130.0,21,26,6,126.9,1,0,1,0,0,18.0,0,11,12.16666667,9.4,-0.8,-3.12,2
0,0,2,4,1,0,152.0,1,0,1,126.1,1,0,1,1,0,21.0,0,6,14.2,16.2,0.3,-0.92,2
3,11,1,11,1,0,133.1,21,26,9,130.0,0,1,1,0,0,20.0,0,14,10.0,16.2,0.3,-0.92,0
0,8,1,12,1,0,140.0,22,26,9,122.8,0,0,1,0,1,19.0,0,11,12.5125,12.7,3.7,-1.7,2
5,11,1,11,1,0,133.1,21,26,9,110.0,0,0,1,0,0,20.0,0,14,12.33333333,16.2,0.3,-0.92,0
0,6,1,5,1,0,140.0,0,0,9,127.1,1,0,1,0,0,18.0,0,10,10.5,12.7,3.7,-1.7,2
0,0,3,11,1,0,133.1,12,13,5,108.5,1,0,1,0,0,19.0,0,12,11.9,12.4,0.5,1.79,2
0,16,1,5,1,15,140.0,12,27,9,138.2,0,1,0,0,0,21.0,4,17,13.2,8.9,1.4,3.51,0
0,0,2,11,1,0,133.1,12,27,192,96.0,1,0,1,0,0,19.0,0,11,11.93333333,11.1,0.6,2.02,1
0,0,1,9,1,0,135.0,12,13,9,124.5,0,0,1,0,1,18.0,0,8,12.28571429,16.2,0.3,-0.92,2
1,3,1,11,1,2,120.0,21,13,7,120.0,1,0,1,0,0,20.0,6,12,12.96818182,13.9,-0.3,0.79,1
0,7,1,8,1,0,140.0,21,26,7,132.3,1,0,1,0,0,20.0,0,10,11.0,7.6,2.6,0.32,0
0,7,1,10,1,0,128.0,12,0,7,120.7,1,1,1,0,0,18.0,0,10,11.5,13.9,-0.3,0.79,2
0,0,1,13,1,0,141.0,0,13,4,132.6,0,0,1,0,1,18.0,0,7,13.14285714,11.1,0.6,2.02,2
0,3,2,7,1,2,140.0,18,23,0,140.0,0,0,1,0,0,25.0,0,9,12.2,10.8,1.4,1.74,0
0,0,6,11,1,0,139.0,0,0,4,124.5,1,0,1,0,0,19.0,0,9,12.04142857,10.8,1.4,1.74,2
0,0,1,1,1,0,142.0,12,13,7,142.0,1,0,1,0,1,18.0,0,0,12.2,13.9,-0.3,0.79,2
0,3,1,10,1,14,130.0,0,0,6,130.0,0,0,1,0,0,20.0,9,16,14.58333333,13.9,-0.3,0.79,2
1,11,1,3,1,0,130.0,22,26,9,144.0,0,0,1,0,0,29.0,11,13,15.30769231,15.5,2.8,-4.06,2
0,7,1,15,1,0,125.0,12,13,7,128.5,1,0,1,0,0,18.0,0,8,12.71428571,13.9,-0.3,0.79,1
0,3,1,4,1,2,140.0,21,1,3,140.0,0,0,0,0,0,23.0,0,0,12.2,10.8,1.4,1.74,0
0,12,1,15,1,0,120.0,0,26,5,113.9,1,0,1,0,0,21.0,0,13,10.33333333,12.7,3.7,-1.7,0
0,0,1,9,1,0,147.0,0,13,4,137.2,0,0,0,0,0,18.0,0,6,15.16666667,10.8,1.4,1.74,2
0,3,1,5,1,14,140.0,0,13,5,140.0,1,0,1,0,0,23.0,0,8,16.375,12.4,0.5,1.79,2
0,0,1,7,1,0,161.0,0,13,4,152.3,0,0,1,0,0,18.0,0,7,14.71428571,11.1,0.6,2.02,2
1,11,1,2,0,11,133.1,21,26,8,112.5,0,0,1,0,0,32.0,0,7,12.16666667,9.4,-0.8,-3.12,2
1,11,2,8,1,0,150.0,12,26,7,101.0,0,1,0,0,0,29.0,0,14,14.8,10.8,1.4,1.74,0
0,0,6,9,1,0,113.0,0,27,163,112.3,1,1,1,0,1,20.0,0,8,11.75,8.9,1.4,3.51,2
0,11,1,9,1,0,140.0,18,23,0,114.0,1,0,0,0,0,28.0,0,12,12.2,9.4,-0.8,-3.12,0
0,3,1,8,1,2,130.0,22,27,9,130.0,0,0,1,0,0,27.0,0,11,13.625,10.8,1.4,1.74,2
0,13,2,11,1,0,120.0,21,23,0,121.5,0,1,1,0,0,22.0,11,14,12.33333333,7.6,2.6,0.32,2
1,11,1,3,1,11,133.1,12,26,10,120.0,0,1,1,0,0,20.0,0,12,12.9,16.2,0.3,-0.92,1
0,3,1,2,0,2,130.0,21,27,5,130.0,0,0,0,0,0,28.0,0,0,12.2,12.7,3.7,-1.7,0
1,11,1,3,1,0,120.0,21,26,9,125.7,0,1,0,0,0,20.0,0,13,10.5,8.9,1.4,3.51,0
0,13,1,12,1,0,140.0,21,26,9,128.0,1,0,0,0,0,32.0,0,8,12.2,10.8,1.4,1.74,0
0,7,1,9,1,0,123.0,0,0,9,113.2,0,0,1,0,1,20.0,0,13,11.5,15.5,2.8,-4.06,1
3,11,1,11,1,11,133.1,22,0,4,120.0,0,0,1,0,1,20.0,0,9,13.63,9.4,-0.8,-3.12,2
0,0,1,13,1,0,130.0,21,26,0,117.8,1,0,1,0,0,21.0,0,7,11.5,7.6,2.6,0.32,2
0,0,4,11,1,0,126.0,12,13,9,121.3,1,0,1,0,1,18.0,0,7,12.22857143,12.4,0.5,1.79,1
0,0,1,11,1,0,133.1,2,27,7,126.1,0,0,1,0,1,18.0,0,9,16.37777778,16.2,0.3,-0.92,2
0,7,4,9,1,0,124.0,12,13,8,117.7,1,0,1,0,0,18.0,0,11,12.0,16.2,0.3,-0.92,2
0,14,1,2,0,13,120.0,12,26,6,121.8,1,0,1,0,0,22.0,2,7,13.28571429,12.4,0.5,1.79,2
0,0,2,11,1,0,140.0,0,0,10,128.3,1,0,1,0,0,19.0,0,8,12.76428571,10.8,1.4,1.74,2
0,8,2,8,1,0,143.0,12,27,7,132.2,1,0,1,0,1,18.0,0,6,12.16666667,13.9,-0.3,0.79,2
0,0,2,1,1,0,136.0,23,0,4,134.3,1,1,1,0,0,19.0,0,0,12.2,12.4,0.5,1.79,0
0,0,1,11,1,0,132.0,12,0,5,123.4,0,0,1,0,1,18.0,0,9,15.68333333,11.1,0.6,2.02,2
1,11,1,16,0,11,133.1,12,28,3,121.7,0,1,0,0,0,31.0,0,7,12.2,16.2,0.3,-0.92,0
1,11,1,2,0,11,133.1,0,13,5,130.0,0,1,1,0,1,33.0,0,7,12.5,9.4,-0.8,-3.12,2
0,0,3,11,1,0,137.0,12,27,7,126.5,1,0,1,0,1,19.0,0,8,13.57625,9.4,-0.8,-3.12,2
0,7,1,9,1,0,153.0,22,27,7,159.7,1,0,1,0,1,18.0,0,6,15.83333333,12.7,3.7,-1.7,2
0,0,1,8,1,0,160.0,6,13,3,151.3,0,0,1,0,0,23.0,0,8,11.6,7.6,2.6,0.32,2
0,7,1,9,1,0,145.0,22,27,7,138.0,1,0,1,0,0,20.0,0,6,12.0,9.4,-0.8,-3.12,2
0,0,5,11,1,0,137.0,22,27,8,126.5,1,0,1,0,0,18.0,0,8,13.76375,9.4,-0.8,-3.12,2
0,16,1,5,1,15,140.0,0,0,3,140.0,1,1,1,0,0,21.0,4,14,12.2,8.9,1.4,3.51,1
0,0,1,9,1,0,120.0,12,27,6,112.3,0,0,1,0,1,22.0,0,10,12.2,12.7,3.7,-1.7,2
0,0,1,9,1,0,122.0,0,13,4,127.3,1,1,1,0,0,20.0,0,7,11.66666667,9.4,-0.8,-3.12,2
0,3,1,11,1,2,130.0,12,27,10,130.0,1,0,1,0,0,23.0,1,8,14.35714286,7.6,2.6,0.32,2
0,7,2,14,1,0,133.1,2,0,5,115.0,1,0,1,0,0,19.0,0,6,12.66666667,16.2,0.3,-0.92,2
0,7,6,11,1,0,150.0,0,26,1,131.5,1,0,1,0,0,19.0,0,8,13.92571429,10.8,1.4,1.74,2
0,11,1,16,0,0,133.1,12,27,4,125.7,0,0,1,0,0,26.0,0,9,11.0,10.8,1.4,1.74,0
0,0,6,11,1,0,141.0,0,26,3,126.8,1,0,1,0,0,18.0,0,9,13.74444444,16.2,0.3,-0.92,2
0,8,1,6,1,0,146.0,0,26,7,132.4,1,0,1,1,0,18.0,0,5,12.2,9.4,-0.8,-3.12,0
0,14,1,3,1,13,150.0,22,26,9,150.0,1,0,1,1,0,20.0,0,10,13.2,16.2,0.3,-0.92,2
0,0,1,13,1,0,133.1,2,0,4,95.0,0,0,1,1,0,19.0,0,6,12.2,15.5,2.8,-4.06,0
0,13,1,16,0,0,120.0,21,26,9,128.2,0,0,0,1,0,32.0,4,4,11.0,10.8,1.4,1.74,0
1,11,1,7,1,0,150.0,12,13,4,130.0,0,0,0,1,0,31.0,0,9,11.66666667,9.4,-0.8,-3.12,0
0,11,1,6,1,11,133.1,0,13,5,100.0,0,0,1,1,0,25.0,0,11,10.0,13.9,-0.3,0.79,1
0,12,1,5,1,13,140.0,12,2,1,159.9,1,0,1,0,0,21.0,2,10,13.0,16.2,0.3,-0.92,2
1,13,1,16,0,0,140.0,21,26,9,100.0,0,0,0,0,0,31.0,0,6,10.0,12.7,3.7,-1.7,0
1,11,1,15,1,0,133.1,21,26,5,116.5,0,0,1,0,0,34.0,0,7,13.0,16.2,0.3,-0.92,0
0,0,1,9,1,0,128.0,12,13,9,120.0,0,0,1,0,1,18.0,0,9,12.83333333,11.1,0.6,2.02,2
0,0,3,9,1,0,117.0,12,13,9,117.0,1,1,1,0,0,19.0,0,0,12.2,12.4,0.5,1.79,0
0,16,1,13,1,15,140.0,12,26,6,140.0,1,1,1,0,0,21.0,0,11,11.0,8.9,1.4,3.51,1
0,0,2,15,1,0,124.0,22,26,3,118.1,1,0,0,0,0,18.0,0,10,11.8,9.4,-0.8,-3.12,0
0,0,1,10,1,0,158.0,12,28,8,153.5,1,0,1,0,0,20.0,0,6,16.0,11.1,0.6,2.02,2
0,13,1,14,1,0,137.0,22,26,5,127.9,1,0,1,0,0,20.0,0,7,12.85714286,15.5,2.8,-4.06,2
0,7,3,13,1,0,123.0,22,27,8,118.8,1,0,1,0,1,18.0,0,11,12.33333333,11.1,0.6,2.02,2
0,0,1,9,1,0,126.0,22,27,8,126.7,1,0,1,0,0,19.0,0,7,11.33333333,7.6,2.6,0.32,2
0,13,1,5,1,0,133.1,12,13,1,126.1,1,0,1,0,0,19.0,0,7,14.75,12.7,3.7,-1.7,1
3,11,1,7,1,0,133.1,2,0,5,110.0,1,0,1,0,1,30.0,0,16,10.0,11.1,0.6,2.02,0
0,7,1,9,1,0,115.0,12,27,5,115.0,1,0,1,0,0,19.0,0,7,12.85714286,11.1,0.6,2.02,2
0,0,3,12,1,0,132.0,22,26,7,119.0,1,0,1,0,0,19.0,0,8,13.8,12.7,3.7,-1.7,2
0,0,4,11,1,0,132.0,0,26,7,121.8,1,0,1,0,1,19.0,0,8,13.6,12.7,3.7,-1.7,2
0,0,1,5,1,0,143.0,12,27,9,133.4,1,0,1,0,0,19.0,0,8,15.875,12.4,0.5,1.79,2
0,0,3,9,1,0,137.0,0,0,3,131.4,1,0,1,0,0,20.0,0,7,11.5,7.6,2.6,0.32,2
0,12,1,6,1,0,130.0,12,26,3,135.0,0,1,1,1,0,25.0,2,7,14.0,13.9,-0.3,0.79,0
0,0,2,14,1,0,121.0,12,13,9,122.8,0,0,1,1,0,19.0,0,0,12.2,12.4,0.5,1.79,0
1,11,1,15,1,0,130.0,21,13,3,140.0,0,1,1,0,1,34.0,0,10,16.2,9.4,-0.8,-3.12,2
0,8,2,11,1,0,135.0,22,26,5,125.3,1,0,1,0,1,18.0,0,8,11.78571429,12.7,3.7,-1.7,2
0,0,6,11,1,0,137.0,0,0,5,126.3,1,0,1,0,1,18.0,0,8,13.42375,9.4,-0.8,-3.12,2
0,0,1,13,1,0,133.1,22,27,10,100.0,0,0,1,0,0,20.0,0,10,14.16666667,11.1,0.6,2.02,2
0,7,2,11,1,0,127.0,12,26,7,121.3,1,0,1,0,1,20.0,0,8,12.46428571,10.8,1.4,1.74,2
0,16,1,16,0,0,140.0,22,27,193,135.0,0,1,1,0,0,23.0,3,15,12.6,8.9,1.4,3.51,1
0,11,1,13,1,0,140.0,21,26,6,120.0,0,0,1,0,0,28.0,0,9,12.2,10.8,1.4,1.74,0
0,7,1,14,1,0,121.0,21,13,10,113.7,0,0,1,0,0,18.0,0,10,12.42857143,15.5,2.8,-4.06,1
0,13,1,8,1,0,131.0,12,27,9,129.7,1,0,1,0,0,19.0,0,6,12.4,16.2,0.3,-0.92,2
1,0,1,8,1,0,151.0,22,26,8,132.1,1,0,1,0,0,34.0,0,6,12.0,7.6,2.6,0.32,0
1,15,1,15,1,0,130.0,21,26,8,120.3,0,0,1,0,0,20.0,0,0,12.2,8.9,1.4,3.51,0
0,3,1,16,0,14,120.0,21,26,7,120.0,0,0,1,0,0,32.0,0,8,12.33333333,12.4,0.5,1.79,2
0,7,2,10,1,0,136.0,12,13,7,123.1,1,0,1,0,0,19.0,0,6,13.5,11.1,0.6,2.02,2
0,7,5,13,1,0,125.0,0,13,7,119.4,1,0,1,0,0,18.0,0,7,12.66666667,11.1,0.6,2.02,2
1,11,1,8,1,0,133.1,21,26,9,140.0,0,0,0,0,0,20.0,0,8,11.8,9.4,-0.8,-3.12,0
0,11,1,2,0,0,133.1,0,9,5,116.5,0,0,1,1,1,24.0,0,10,11.5,12.4,0.5,1.79,1
0,7,1,9,1,0,120.0,12,26,9,113.0,1,0,1,0,1,20.0,0,8,12.625,13.9,-0.3,0.79,2
0,0,3,14,1,0,143.0,12,13,9,133.9,1,0,1,1,1,18.0,0,7,13.0,16.2,0.3,-0.92,2
0,0,3,11,1,0,133.1,22,13,9,115.5,1,0,1,1,1,20.0,0,8,13.02428571,10.8,1.4,1.74,2
0,7,5,10,1,0,121.0,0,13,7,116.5,1,0,0,1,0,18.0,0,0,12.2,9.4,-0.8,-3.12,0
0,0,1,6,1,0,133.1,12,13,4,126.1,0,0,1,1,1,18.0,0,8,12.2,12.4,0.5,1.79,2
0,0,1,13,1,0,124.0,12,26,7,119.1,0,0,1,1,1,20.0,0,7,11.5,9.4,-0.8,-3.12,2
0,7,2,15,1,0,127.0,12,27,3,121.1,1,0,1,1,0,19.0,0,9,12.5,12.4,0.5,1.79,0
0,0,2,4,1,0,129.0,0,0,9,132.9,1,0,1,1,1,20.0,0,6,13.8,7.6,2.6,0.32,1
0,0,1,9,1,0,137.0,12,0,9,132.8,0,0,1,1,0,19.0,0,8,11.83333333,10.8,1.4,1.74,2
0,0,1,14,1,0,120.0,20,26,0,126.7,1,0,1,1,0,20.0,0,11,11.5,7.6,2.6,0.32,2
0,0,1,11,1,0,110.0,12,13,7,105.8,1,0,1,1,0,22.0,0,9,13.77142857,11.1,0.6,2.02,2
0,7,2,6,1,0,120.0,0,13,8,117.2,0,0,1,1,1,18.0,0,10,13.625,11.1,0.6,2.02,1
0,0,1,11,1,0,143.0,22,27,9,140.0,0,0,1,1,0,19.0,0,8,14.28571429,12.7,3.7,-1.7,2
0,14,1,3,1,13,120.0,0,13,7,120.0,0,0,1,1,0,22.0,0,12,10.0,13.9,-0.3,0.79,0
0,7,5,6,1,0,124.0,3,9,9,119.5,1,0,1,1,0,20.0,0,5,12.2,8.9,1.4,3.51,2
1,11,1,3,1,0,133.1,0,30,3,153.9,0,1,0,1,0,34.0,0,0,12.2,12.4,0.5,1.79,0
1,11,1,2,0,11,133.1,0,0,4,130.0,0,0,1,1,0,24.0,0,5,12.2,16.2,0.3,-0.92,0
0,11,2,13,1,0,150.0,18,23,0,107.0,1,0,1,1,0,26.0,0,5,12.2,7.6,2.6,0.32,0
0,11,1,11,1,0,140.0,21,26,6,132.8,0,0,1,1,0,20.0,0,9,12.38,12.4,0.5,1.79,0
0,0,1,16,0,0,145.0,1,26,9,127.5,1,0,1,1,0,22.0,0,7,11.8,7.6,2.6,0.32,2
0,8,1,10,1,0,118.0,22,27,5,123.3,1,0,1,1,0,26.0,0,11,12.0,9.4,-0.8,-3.12,1
0,7,1,8,1,0,123.0,0,13,4,122.0,0,0,1,1,0,19.0,0,5,12.2,8.9,1.4,3.51,0
0,0,5,10,1,0,120.0,2,13,9,114.8,1,0,0,1,0,19.0,0,0,12.2,8.9,1.4,3.51,0
0,14,1,1,1,13,140.0,2,2,2,140.0,0,1,1,1,0,20.0,0,0,12.2,15.5,2.8,-4.06,2
0,15,1,13,1,0,126.0,2,2,10,111.0,0,1,1,1,0,21.0,2,9,13.33333333,11.1,0.6,2.02,2
0,0,2,14,1,0,137.0,0,13,7,133.2,1,0,1,0,1,19.0,0,6,15.0,13.9,-0.3,0.79,2
0,0,3,14,1,0,130.0,12,13,9,123.0,1,0,1,0,0,18.0,0,7,12.83333333,12.7,3.7,-1.7,2
0,16,1,3,1,15,150.0,0,27,8,150.0,0,0,1,0,1,23.0,5,12,13.3,8.9,1.4,3.51,2
0,7,3,8,1,0,147.0,12,27,7,132.3,1,0,1,0,1,18.0,0,6,12.2,12.7,3.7,-1.7,2
0,8,1,11,1,0,140.0,21,27,7,126.0,1,0,1,0,0,18.0,0,8,13.31428571,12.7,3.7,-1.7,2
0,0,3,11,1,0,132.0,22,27,9,119.3,1,0,1,0,0,19.0,0,8,11.98857143,10.8,1.4,1.74,2
0,16,1,8,1,15,130.0,0,13,172,133.8,1,0,1,0,0,21.0,3,13,12.88888889,8.9,1.4,3.51,2
0,0,1,5,1,0,130.0,21,26,6,126.5,1,0,1,0,1,18.0,0,8,13.875,15.5,2.8,-4.06,2
0,0,1,14,1,0,151.0,22,26,5,138.4,1,0,1,0,1,24.0,0,6,12.83333333,10.8,1.4,1.74,2
0,0,4,11,1,0,144.0,2,28,3,129.0,1,0,1,0,0,18.0,0,9,13.41111111,16.2,0.3,-0.92,0
0,0,1,13,1,0,127.0,12,0,7,118.3,1,0,1,0,0,18.0,0,10,12.0,13.9,-0.3,0.79,1
0,7,2,11,1,0,131.0,12,26,7,129.8,1,0,1,0,0,20.0,0,10,14.65,12.4,0.5,1.79,2
0,7,2,5,1,0,123.0,0,13,9,113.6,1,0,1,0,0,19.0,0,8,11.75,9.4,-0.8,-3.12,1
0,0,5,14,1,0,130.0,18,27,8,128.3,1,0,0,0,1,18.0,0,15,10.66666667,7.6,2.6,0.32,0
0,13,1,10,1,0,130.0,0,13,7,130.0,0,0,1,0,1,19.0,0,14,11.0,10.8,1.4,1.74,0
0,7,2,15,1,0,131.0,0,27,8,121.9,1,0,1,0,0,19.0,0,7,11.2,10.8,1.4,1.74,2
0,0,5,9,1,2,135.0,0,27,3,129.4,0,1,1,0,0,18.0,0,6,12.33333333,10.8,1.4,1.74,2
0,0,2,15,1,0,123.0,12,0,103,115.3,1,0,1,0,0,20.0,0,8,14.0,11.1,0.6,2.02,1
0,0,5,11,1,0,145.0,22,27,9,125.5,1,0,1,0,1,18.0,0,8,13.76375,9.4,-0.8,-3.12,2
0,7,6,12,1,0,118.0,22,27,5,117.8,1,0,1,0,1,19.0,0,8,12.8,11.1,0.6,2.02,2
0,7,3,8,1,0,125.0,2,27,10,118.7,1,0,1,0,0,18.0,0,11,12.0,13.9,-0.3,0.79,1
0,0,2,11,1,0,152.0,21,26,9,139.0,1,0,1,0,0,18.0,0,7,14.33333333,7.6,2.6,0.32,2
0,0,1,5,1,0,133.1,0,26,9,98.9,1,0,1,0,0,21.0,0,13,12.66666667,11.1,0.6,2.02,1
0,7,1,10,1,0,137.0,18,27,7,137.7,1,1,0,0,0,19.0,0,13,12.2,7.6,2.6,0.32,0
0,0,4,11,1,0,123.0,0,0,3,113.6,1,0,1,0,0,21.0,0,9,14.62222222,12.4,0.5,1.79,2
0,0,1,5,1,0,120.0,3,0,9,113.4,0,0,1,0,0,18.0,0,17,13.75,11.1,0.6,2.02,1
0,7,3,12,1,0,131.0,12,27,7,128.5,0,0,1,0,1,18.0,0,8,13.9125,12.7,3.7,-1.7,2
0,0,1,11,1,0,141.0,0,0,10,142.8,0,0,1,0,0,18.0,0,9,13.99444444,11.1,0.6,2.02,2
0,0,1,7,1,0,144.0,2,0,3,137.7,0,0,0,0,0,23.0,1,10,12.0,10.8,1.4,1.74,0
0,0,1,9,1,0,107.0,12,26,7,103.5,1,0,1,0,0,20.0,0,9,12.0,16.2,0.3,-0.92,1
0,0,1,11,1,0,133.0,22,27,5,123.2,0,0,1,0,0,18.0,0,9,13.33333333,16.2,0.3,-0.92,2
0,7,2,15,1,0,126.0,0,13,10,126.0,1,0,1,0,0,19.0,0,8,10.4,7.6,2.6,0.32,1
0,11,1,11,1,0,133.1,0,27,7,121.7,0,0,1,0,1,27.0,0,9,11.68571429,12.4,0.5,1.79,1
0,7,1,8,1,0,147.0,21,26,6,142.8,1,1,0,0,1,19.0,0,5,12.0,11.1,0.6,2.02,1
0,13,1,7,1,0,120.0,0,13,9,120.0,1,0,1,0,0,21.0,0,13,11.0,15.5,2.8,-4.06,0
0,8,1,11,1,0,130.0,21,27,8,119.3,1,0,1,0,1,19.0,0,8,11.4,10.8,1.4,1.74,2
0,14,1,9,1,0,120.0,21,26,9,121.0,0,0,1,0,1,21.0,2,8,11.33333333,13.9,-0.3,0.79,2
0,0,5,14,1,0,138.0,12,13,9,139.4,1,0,1,0,0,18.0,0,10,12.2,10.8,1.4,1.74,2
0,7,1,5,1,0,124.0,12,27,7,113.9,1,0,1,0,1,20.0,0,8,15.0,12.7,3.7,-1.7,2
0,0,1,15,1,0,133.0,21,26,7,124.6,1,0,1,0,1,18.0,0,9,13.5,9.4,-0.8,-3.12,2
0,7,1,4,1,0,122.0,0,0,8,123.8,1,1,0,0,1,18.0,0,8,11.0,12.7,3.7,-1.7,0
0,0,3,5,1,0,138.0,0,2,4,126.3,1,0,1,0,0,18.0,0,9,13.33333333,8.9,1.4,3.51,2
0,7,4,14,1,0,134.0,0,0,3,120.4,1,0,1,0,1,18.0,0,6,13.5,16.2,0.3,-0.92,2
0,0,3,11,1,0,128.0,0,0,7,120.5,1,0,1,0,1,19.0,0,7,12.5,12.4,0.5,1.79,1
0,16,1,5,1,15,140.0,12,27,9,144.9,1,1,0,0,0,23.0,4,15,13.33333333,8.9,1.4,3.51,1
0,11,1,5,1,11,133.1,12,13,9,139.9,1,0,1,0,1,24.0,0,11,12.83333333,8.9,1.4,3.51,2
0,0,1,1,1,0,142.0,0,0,3,133.3,1,0,1,0,0,19.0,0,0,12.2,10.8,1.4,1.74,2
0,0,3,11,1,0,141.0,12,13,9,126.0,1,0,1,0,0,18.0,0,8,15.65714286,12.7,3.7,-1.7,2
0,0,2,4,1,0,145.0,0,13,3,133.5,0,0,1,0,0,19.0,0,6,11.33333333,12.7,3.7,-1.7,2
0,7,2,15,1,0,145.0,22,13,9,127.9,1,0,1,0,0,19.0,0,0,12.2,10.8,1.4,1.74,0
0,0,1,9,1,0,108.0,0,27,8,105.9,0,0,1,0,1,20.0,0,9,11.16666667,11.1,0.6,2.02,1
0,0,1,5,1,0,132.0,0,9,5,124.3,0,0,1,0,0,20.0,0,11,12.66666667,13.9,-0.3,0.79,1
0,11,1,14,1,0,140.0,18,26,0,102.5,0,0,1,0,0,26.0,0,12,12.2,7.6,2.6,0.32,0
0,11,1,10,1,11,133.1,12,0,5,97.0,0,1,0,1,0,20.0,0,5,12.2,15.5,2.8,-4.06,0
0,7,1,1,1,0,128.0,0,0,10,134.7,0,0,0,1,0,19.0,0,0,12.2,10.8,1.4,1.74,0
0,12,1,6,1,0,120.0,12,26,9,113.8,0,0,0,1,0,27.0,0,0,12.2,15.5,2.8,-4.06,0
0,0,4,6,1,0,120.0,2,0,152,116.9,0,0,1,1,0,18.0,0,5,12.2,8.9,1.4,3.51,0
0,0,4,11,1,0,139.0,21,27,9,124.0,1,0,1,1,1,18.0,0,8,13.33142857,10.8,1.4,1.74,2
0,11,1,4,1,0,139.3,22,27,5,117.5,0,0,1,1,0,28.0,0,0,12.2,12.4,0.5,1.79,0
0,14,1,1,1,13,150.0,12,0,9,154.8,1,0,1,1,0,21.0,0,0,12.2,12.4,0.5,1.79,2
0,0,1,11,1,0,138.0,12,26,9,141.0,0,0,1,1,0,19.0,0,7,13.7,7.6,2.6,0.32,2
0,11,1,13,1,6,133.1,5,15,3,120.0,0,1,0,1,0,26.0,0,5,12.2,9.4,-0.8,-3.12,0
0,15,1,6,1,0,136.0,0,13,5,133.6,1,0,1,1,0,20.0,2,9,13.875,11.1,0.6,2.02,0
0,0,6,11,1,0,134.0,22,27,9,122.0,1,0,1,1,0,19.0,0,8,12.2,12.7,3.7,-1.7,2
0,0,1,8,1,0,140.0,12,13,3,120.0,1,0,1,1,0,21.0,0,10,11.0,12.7,3.7,-1.7,0
0,16,1,13,1,15,110.0,0,13,9,114.2,0,0,1,1,1,23.0,0,7,12.85714286,8.9,1.4,3.51,2
0,11,1,2,0,12,133.1,22,26,8,95.5,0,0,1,1,0,29.0,0,6,14.0,11.1,0.6,2.02,2
0,0,1,11,1,0,129.0,0,0,9,120.0,0,0,1,1,0,20.0,0,8,15.02857143,12.7,3.7,-1.7,2
0,0,1,9,1,0,116.0,0,13,9,111.1,0,0,1,1,0,18.0,0,7,11.71428571,15.5,2.8,-4.06,2
0,0,1,14,1,0,130.0,0,27,5,128.6,1,0,1,1,0,19.0,0,8,12.4,9.4,-0.8,-3.12,2
0,3,1,12,1,2,130.0,0,26,8,130.0,0,0,0,1,0,23.0,3,8,11.33333333,10.8,1.4,1.74,0
0,0,1,1,1,0,116.0,22,0,1,111.1,0,0,1,1,0,21.0,0,0,12.2,13.9,-0.3,0.79,0
0,7,1,8,1,0,136.0,0,0,3,122.7,1,0,1,1,0,18.0,0,7,12.5,15.5,2.8,-4.06,1
0,0,1,1,1,0,147.0,21,13,7,134.4,1,0,1,1,1,18.0,0,0,12.2,10.8,1.4,1.74,2
0,0,5,4,1,0,117.0,12,26,5,131.0,1,1,0,1,0,21.0,0,7,12.2,9.4,-0.8,-3.12,0
0,15,1,9,1,0,141.0,0,0,9,125.0,0,0,1,1,0,22.0,0,7,12.2,11.1,0.6,2.02,0
0,8,1,12,1,0,133.1,2,13,8,106.0,1,0,1,1,0,21.0,0,11,12.58333333,8.9,1.4,3.51,2
0,11,1,11,1,0,133.1,22,13,9,128.0,1,0,0,1,0,32.0,0,0,12.2,16.2,0.3,-0.92,0
0,3,1,3,1,2,120.0,0,13,1,120.0,1,0,1,1,0,27.0,10,16,11.07692308,15.5,2.8,-4.06,2
0,0,1,11,1,0,148.0,12,27,8,134.8,1,0,1,1,0,18.0,0,7,13.35,7.6,2.6,0.32,2
0,11,1,4,1,0,130.0,0,0,3,112.0,1,0,1,1,1,24.0,0,6,16.0,15.5,2.8,-4.06,2
0,0,1,7,1,0,120.0,12,26,9,116.1,1,0,1,1,0,22.0,0,5,12.2,12.7,3.7,-1.7,0
0,13,1,7,1,0,120.0,1,2,2,120.0,1,0,0,1,0,22.0,0,6,12.2,10.8,1.4,1.74,0
0,0,3,8,1,0,133.0,21,26,5,119.7,1,0,1,1,0,19.0,0,6,11.83333333,13.9,-0.3,0.79,2
0,7,6,6,1,0,129.0,21,10,90,117.1,1,0,1,1,0,19.0,0,5,12.2,7.6,2.6,0.32,0
0,0,2,5,1,0,118.0,0,13,3,112.4,1,0,1,1,0,21.0,0,15,10.6,10.8,1.4,1.74,1
0,0,2,11,1,0,140.0,0,0,7,131.0,1,0,1,0,1,18.0,0,8,13.88125,9.4,-0.8,-3.12,2
0,0,2,10,1,0,127.0,2,13,10,130.9,1,0,1,0,0,18.0,0,8,12.6,9.4,-0.8,-3.12,2
